DATE EVENT;X;Y;EVENT;VALUE1;VALUE2;CELL_ID;COMMENT;date ajout;resp. ajout;
01/06/2063;0;0;current;;;;1019;24/10/2024;JLF;
15/06/2063;0;0;chlorophyll;;;;1020;02/04/2025;JLF;
20/06/2063;0;0;microNekton;;;;1020;01/07/2025;JLF;
01/07/2063;0;0;current;;;;1021;24/10/2024;JLF;
14/07/2063;0;0;compute_energy;;;;170;03/04/2025;JLF;
15/07/2063;0;0;chlorophyll;;;;1022;02/04/2025;JLF;
20/07/2063;0;0;microNekton;;;;1022;01/07/2025;JLF;
01/08/2063;0;0;current;;;;1023;24/10/2024;JLF;
15/08/2063;0;0;chlorophyll;;;;1024;02/04/2025;JLF;
20/08/2063;0;0;microNekton;;;;1024;01/07/2025;JLF;
01/09/2063;0;0;current;;;;1025;24/10/2024;JLF;
15/09/2063;0;0;chlorophyll;;;;1026;02/04/2025;JLF;
20/09/2063;0;0;microNekton;;;;1026;01/07/2025;JLF;
01/10/2063;0;0;current;;;;1027;24/10/2024;JLF;
14/10/2063;0;0;compute_energy;;;;171;03/04/2025;JLF;
15/10/2063;0;0;chlorophyll;;;;1028;02/04/2025;JLF;
20/10/2063;0;0;microNekton;;;;1028;01/07/2025;JLF;
01/11/2063;0;0;current;;;;1029;24/10/2024;JLF;
15/11/2063;0;0;chlorophyll;;;;1030;02/04/2025;JLF;
20/11/2063;0;0;microNekton;;;;1030;01/07/2025;JLF;
01/12/2063;0;0;current;;;;1031;24/10/2024;JLF;
15/12/2063;0;0;chlorophyll;;;;1032;02/04/2025;JLF;
20/12/2063;0;0;microNekton;;;;1032;01/07/2025;JLF;
01/01/2064;0;0;current;;;;1033;24/10/2024;JLF;
14/01/2064;0;0;compute_energy;;;;172;03/04/2025;JLF;
15/01/2064;0;0;chlorophyll;;;;1034;02/04/2025;JLF;
20/01/2064;0;0;microNekton;;;;1034;01/07/2025;JLF;
01/02/2064;0;0;current;;;;1035;24/10/2024;JLF;
15/02/2064;0;0;chlorophyll;;;;1036;02/04/2025;JLF;
20/02/2064;0;0;microNekton;;;;1036;01/07/2025;JLF;
01/03/2064;0;0;current;;;;1037;24/10/2024;JLF;
15/03/2064;0;0;chlorophyll;;;;1038;02/04/2025;JLF;
20/03/2064;0;0;microNekton;;;;1038;01/07/2025;JLF;
01/04/2064;0;0;current;;;;1039;24/10/2024;JLF;
14/04/2064;0;0;compute_energy;;;;173;03/04/2025;JLF;
15/04/2064;0;0;chlorophyll;;;;1040;02/04/2025;JLF;
20/04/2064;0;0;microNekton;;;;1040;01/07/2025;JLF;
01/05/2064;0;0;current;;;;1041;24/10/2024;JLF;
15/05/2064;0;0;chlorophyll;;;;1042;02/04/2025;JLF;
20/05/2064;0;0;microNekton;;;;1042;01/07/2025;JLF;
01/06/2064;0;0;current;;;;1043;24/10/2024;JLF;
15/06/2064;0;0;chlorophyll;;;;1044;02/04/2025;JLF;
20/06/2064;0;0;microNekton;;;;1044;01/07/2025;JLF;
01/07/2064;0;0;current;;;;1045;24/10/2024;JLF;
14/07/2064;0;0;compute_energy;;;;174;03/04/2025;JLF;
15/07/2064;0;0;chlorophyll;;;;1046;02/04/2025;JLF;
20/07/2064;0;0;microNekton;;;;1046;01/07/2025;JLF;
01/08/2064;0;0;current;;;;1047;24/10/2024;JLF;
15/08/2064;0;0;chlorophyll;;;;1048;02/04/2025;JLF;
20/08/2064;0;0;microNekton;;;;1048;01/07/2025;JLF;
01/09/2064;0;0;current;;;;1049;24/10/2024;JLF;
15/09/2064;0;0;chlorophyll;;;;1050;02/04/2025;JLF;
20/09/2064;0;0;microNekton;;;;1050;01/07/2025;JLF;
01/10/2064;0;0;current;;;;1051;24/10/2024;JLF;
14/10/2064;0;0;compute_energy;;;;175;03/04/2025;JLF;
15/10/2064;0;0;chlorophyll;;;;1052;02/04/2025;JLF;
20/10/2064;0;0;microNekton;;;;1052;01/07/2025;JLF;
01/11/2064;0;0;current;;;;1053;24/10/2024;JLF;
15/11/2064;0;0;chlorophyll;;;;1054;02/04/2025;JLF;
20/11/2064;0;0;microNekton;;;;1054;01/07/2025;JLF;
01/12/2064;0;0;current;;;;1055;24/10/2024;JLF;
15/12/2064;0;0;chlorophyll;;;;1056;02/04/2025;JLF;
20/12/2064;0;0;microNekton;;;;1056;01/07/2025;JLF;
01/01/2065;0;0;current;;;;1057;24/10/2024;JLF;
14/01/2065;0;0;compute_energy;;;;176;03/04/2025;JLF;
15/01/2065;0;0;chlorophyll;;;;1058;02/04/2025;JLF;
20/01/2065;0;0;microNekton;;;;1058;01/07/2025;JLF;
01/02/2065;0;0;current;;;;1059;24/10/2024;JLF;
15/02/2065;0;0;chlorophyll;;;;1060;02/04/2025;JLF;
20/02/2065;0;0;microNekton;;;;1060;01/07/2025;JLF;
01/03/2065;0;0;current;;;;1061;24/10/2024;JLF;
15/03/2065;0;0;chlorophyll;;;;1062;02/04/2025;JLF;
20/03/2065;0;0;microNekton;;;;1062;01/07/2025;JLF;
01/04/2065;0;0;current;;;;1063;24/10/2024;JLF;
14/04/2065;0;0;compute_energy;;;;177;03/04/2025;JLF;
15/04/2065;0;0;chlorophyll;;;;1064;02/04/2025;JLF;
20/04/2065;0;0;microNekton;;;;1064;01/07/2025;JLF;
01/05/2065;0;0;current;;;;1065;24/10/2024;JLF;
15/05/2065;0;0;chlorophyll;;;;1066;02/04/2025;JLF;
20/05/2065;0;0;microNekton;;;;1066;01/07/2025;JLF;
01/06/2065;0;0;current;;;;1067;24/10/2024;JLF;
15/06/2065;0;0;chlorophyll;;;;1068;02/04/2025;JLF;
20/06/2065;0;0;microNekton;;;;1068;01/07/2025;JLF;
01/07/2065;0;0;current;;;;1069;24/10/2024;JLF;
14/07/2065;0;0;compute_energy;;;;178;03/04/2025;JLF;
15/07/2065;0;0;chlorophyll;;;;1070;02/04/2025;JLF;
20/07/2065;0;0;microNekton;;;;1070;01/07/2025;JLF;
01/08/2065;0;0;current;;;;1071;24/10/2024;JLF;
15/08/2065;0;0;chlorophyll;;;;1072;02/04/2025;JLF;
20/08/2065;0;0;microNekton;;;;1072;01/07/2025;JLF;
01/09/2065;0;0;current;;;;1073;24/10/2024;JLF;
15/09/2065;0;0;chlorophyll;;;;1074;02/04/2025;JLF;
20/09/2065;0;0;microNekton;;;;1074;01/07/2025;JLF;
01/10/2065;0;0;current;;;;1075;24/10/2024;JLF;
14/10/2065;0;0;compute_energy;;;;179;03/04/2025;JLF;
15/10/2065;0;0;chlorophyll;;;;1076;02/04/2025;JLF;
20/10/2065;0;0;microNekton;;;;1076;01/07/2025;JLF;
01/11/2065;0;0;current;;;;1077;24/10/2024;JLF;
15/11/2065;0;0;chlorophyll;;;;1078;02/04/2025;JLF;
20/11/2065;0;0;microNekton;;;;1078;01/07/2025;JLF;
01/12/2065;0;0;current;;;;1079;24/10/2024;JLF;
15/12/2065;0;0;chlorophyll;;;;1080;02/04/2025;JLF;
20/12/2065;0;0;microNekton;;;;1080;01/07/2025;JLF;
01/01/2066;0;0;current;;;;1081;24/10/2024;JLF;
14/01/2066;0;0;compute_energy;;;;180;03/04/2025;JLF;
15/01/2066;0;0;chlorophyll;;;;1082;02/04/2025;JLF;
20/01/2066;0;0;microNekton;;;;1082;01/07/2025;JLF;
01/02/2066;0;0;current;;;;1083;24/10/2024;JLF;
15/02/2066;0;0;chlorophyll;;;;1084;02/04/2025;JLF;
20/02/2066;0;0;microNekton;;;;1084;01/07/2025;JLF;
01/03/2066;0;0;current;;;;1085;24/10/2024;JLF;
15/03/2066;0;0;chlorophyll;;;;1086;02/04/2025;JLF;
20/03/2066;0;0;microNekton;;;;1086;01/07/2025;JLF;
01/04/2066;0;0;current;;;;1087;24/10/2024;JLF;
14/04/2066;0;0;compute_energy;;;;181;03/04/2025;JLF;
15/04/2066;0;0;chlorophyll;;;;1088;02/04/2025;JLF;
20/04/2066;0;0;microNekton;;;;1088;01/07/2025;JLF;
01/05/2066;0;0;current;;;;1089;24/10/2024;JLF;
15/05/2066;0;0;chlorophyll;;;;1090;02/04/2025;JLF;
20/05/2066;0;0;microNekton;;;;1090;01/07/2025;JLF;
01/06/2066;0;0;current;;;;1091;24/10/2024;JLF;
15/06/2066;0;0;chlorophyll;;;;1092;02/04/2025;JLF;
20/06/2066;0;0;microNekton;;;;1092;01/07/2025;JLF;
01/07/2066;0;0;current;;;;1093;24/10/2024;JLF;
14/07/2066;0;0;compute_energy;;;;182;03/04/2025;JLF;
15/07/2066;0;0;chlorophyll;;;;1094;02/04/2025;JLF;
20/07/2066;0;0;microNekton;;;;1094;01/07/2025;JLF;
01/08/2066;0;0;current;;;;1095;24/10/2024;JLF;
15/08/2066;0;0;chlorophyll;;;;1096;02/04/2025;JLF;
20/08/2066;0;0;microNekton;;;;1096;01/07/2025;JLF;
01/09/2066;0;0;current;;;;1097;24/10/2024;JLF;
15/09/2066;0;0;chlorophyll;;;;1098;02/04/2025;JLF;
20/09/2066;0;0;microNekton;;;;1098;01/07/2025;JLF;
01/10/2066;0;0;current;;;;1099;24/10/2024;JLF;
14/10/2066;0;0;compute_energy;;;;183;03/04/2025;JLF;
15/10/2066;0;0;chlorophyll;;;;1100;02/04/2025;JLF;
20/10/2066;0;0;microNekton;;;;1100;01/07/2025;JLF;
01/11/2066;0;0;current;;;;1101;24/10/2024;JLF;
15/11/2066;0;0;chlorophyll;;;;1102;02/04/2025;JLF;
20/11/2066;0;0;microNekton;;;;1102;01/07/2025;JLF;
01/12/2066;0;0;current;;;;1103;24/10/2024;JLF;
15/12/2066;0;0;chlorophyll;;;;1104;02/04/2025;JLF;
20/12/2066;0;0;microNekton;;;;1104;01/07/2025;JLF;
01/01/2067;0;0;current;;;;1105;24/10/2024;JLF;
14/01/2067;0;0;compute_energy;;;;184;03/04/2025;JLF;
15/01/2067;0;0;chlorophyll;;;;1106;02/04/2025;JLF;
20/01/2067;0;0;microNekton;;;;1106;01/07/2025;JLF;
01/02/2067;0;0;current;;;;1107;24/10/2024;JLF;
15/02/2067;0;0;chlorophyll;;;;1108;02/04/2025;JLF;
20/02/2067;0;0;microNekton;;;;1108;01/07/2025;JLF;
01/03/2067;0;0;current;;;;1109;24/10/2024;JLF;
15/03/2067;0;0;chlorophyll;;;;1110;02/04/2025;JLF;
20/03/2067;0;0;microNekton;;;;1110;01/07/2025;JLF;
01/04/2067;0;0;current;;;;1111;24/10/2024;JLF;
14/04/2067;0;0;compute_energy;;;;185;03/04/2025;JLF;
15/04/2067;0;0;chlorophyll;;;;1112;02/04/2025;JLF;
20/04/2067;0;0;microNekton;;;;1112;01/07/2025;JLF;
01/05/2067;0;0;current;;;;1113;24/10/2024;JLF;
15/05/2067;0;0;chlorophyll;;;;1114;02/04/2025;JLF;
20/05/2067;0;0;microNekton;;;;1114;01/07/2025;JLF;
01/06/2067;0;0;current;;;;1115;24/10/2024;JLF;
15/06/2067;0;0;chlorophyll;;;;1116;02/04/2025;JLF;
20/06/2067;0;0;microNekton;;;;1116;01/07/2025;JLF;
01/07/2067;0;0;current;;;;1117;24/10/2024;JLF;
14/07/2067;0;0;compute_energy;;;;186;03/04/2025;JLF;
15/07/2067;0;0;chlorophyll;;;;1118;02/04/2025;JLF;
20/07/2067;0;0;microNekton;;;;1118;01/07/2025;JLF;
01/08/2067;0;0;current;;;;1119;24/10/2024;JLF;
15/08/2067;0;0;chlorophyll;;;;1120;02/04/2025;JLF;
20/08/2067;0;0;microNekton;;;;1120;01/07/2025;JLF;
01/09/2067;0;0;current;;;;1121;24/10/2024;JLF;
15/09/2067;0;0;chlorophyll;;;;1122;02/04/2025;JLF;
20/09/2067;0;0;microNekton;;;;1122;01/07/2025;JLF;
01/10/2067;0;0;current;;;;1123;24/10/2024;JLF;
14/10/2067;0;0;compute_energy;;;;187;03/04/2025;JLF;
15/10/2067;0;0;chlorophyll;;;;1124;02/04/2025;JLF;
20/10/2067;0;0;microNekton;;;;1124;01/07/2025;JLF;
01/11/2067;0;0;current;;;;1125;24/10/2024;JLF;
15/11/2067;0;0;chlorophyll;;;;1126;02/04/2025;JLF;
20/11/2067;0;0;microNekton;;;;1126;01/07/2025;JLF;
01/12/2067;0;0;current;;;;1127;24/10/2024;JLF;
15/12/2067;0;0;chlorophyll;;;;1128;02/04/2025;JLF;
20/12/2067;0;0;microNekton;;;;1128;01/07/2025;JLF;
01/01/2068;0;0;current;;;;1129;24/10/2024;JLF;
14/01/2068;0;0;compute_energy;;;;188;03/04/2025;JLF;
15/01/2068;0;0;chlorophyll;;;;1130;02/04/2025;JLF;
20/01/2068;0;0;microNekton;;;;1130;01/07/2025;JLF;
01/02/2068;0;0;current;;;;1131;24/10/2024;JLF;
15/02/2068;0;0;chlorophyll;;;;1132;02/04/2025;JLF;
20/02/2068;0;0;microNekton;;;;1132;01/07/2025;JLF;
01/03/2068;0;0;current;;;;1133;24/10/2024;JLF;
15/03/2068;0;0;chlorophyll;;;;1134;02/04/2025;JLF;
20/03/2068;0;0;microNekton;;;;1134;01/07/2025;JLF;
01/04/2068;0;0;current;;;;1135;24/10/2024;JLF;
14/04/2068;0;0;compute_energy;;;;189;03/04/2025;JLF;
15/04/2068;0;0;chlorophyll;;;;1136;02/04/2025;JLF;
20/04/2068;0;0;microNekton;;;;1136;01/07/2025;JLF;
14/07/2068;0;0;compute_energy;;;;190;03/04/2025;JLF;
14/10/2068;0;0;compute_energy;;;;191;03/04/2025;JLF;
